[Tipo],[Moeda],[Empresa],[Vertical],[Stream],Agrupador,Periodo,Ano,[Valor]
Actual,BRL,FC NextGen,Health,NextGen Services,Gross revenue,2025-10,2025,175346.66
Actual,BRL,FC NextGen,Health,NextGen Services,Gross revenue,2025-11,2025,190591.21000000002
Actual,BRL,FC NextGen,Health,NextGen Services,Gross revenue,2025-12,2025,265014.52
Actual,BRL,FC NextGen,Health,NextGen Services,Payroll costs,2025-07,2025,45610.859999999986
Actual,BRL,FC NextGen,Health,NextGen Services,Payroll costs,2025-08,2025,-73172.88
Actual,BRL,FC NextGen,Health,NextGen Services,Payroll costs,2025-09,2025,-175307.32
Actual,BRL,FC NextGen,Health,NextGen Services,Payroll costs,2025-10,2025,-58647.67999999999
Actual,BRL,FC NextGen,Health,NextGen Services,Payroll costs,2025-11,2025,-78030.65000000001
Actual,BRL,FC NextGen,Health,NextGen Services,Payroll costs,2025-12,2025,-34571.68
Actual,BRL,FC NextGen,Health,NextGen Services,,2025-08,2025,0.0
Actual,BRL,FC NextGen,Health,NextGen Services,,2025-09,2025,0.0
Actual,BRL,FC NextGen,Health,NextGen Services,,2025-11,2025,0.0
Actual,BRL,FC NextGen,Health,NextGen Services,,2025-12,2025,0.0
Actual,BRL,FC NextGen,Health,Others,Third-party costs,2025-06,2025,-23500.8
Actual,BRL,FC NextGen,Logistics,NextGen Services,Payroll costs,2025-08,2025,358.0
Actual,BRL,FC NextGen,Multisector,NextGen Services,Deductions and taxes,2025-05,2025,-1846.4032
Actual,BRL,FC NextGen,Multisector,NextGen Services,Deductions and taxes,2025-06,2025,-2.2737367544323206e-13
Actual,BRL,FC NextGen,Multisector,NextGen Services,Deductions and taxes,2025-07,2025,-3692.8199999999997
Actual,BRL,FC NextGen,Multisector,NextGen Services,Deductions and taxes,2025-08,2025,-8608.11
Actual,BRL,FC NextGen,Multisector,NextGen Services,Deductions and taxes,2025-09,2025,-10387.25
Actual,BRL,FC NextGen,Multisector,NextGen Services,Deductions and taxes,2025-10,2025,-11236.529999999999
Actual,BRL,FC NextGen,Multisector,NextGen Services,Deductions and taxes,2025-11,2025,-13407.130000000001
Actual,BRL,FC NextGen,Multisector,NextGen Services,Deductions and taxes,2025-12,2025,-12466.470000000001
Actual,BRL,FC NextGen,Multisector,NextGen Services,Gross revenue,2025-05,2025,18191.2
Actual,BRL,FC NextGen,Multisector,NextGen Services,Gross revenue,2025-06,2025,32689.590000000004
Actual,BRL,FC NextGen,Multisector,NextGen Services,Gross revenue,2025-07,2025,79895.60999999999
Actual,BRL,FC NextGen,Multisector,NextGen Services,Gross revenue,2025-08,2025,100559.87999999999
Actual,BRL,FC NextGen,Multisector,NextGen Services,Gross revenue,2025-09,2025,109855.51
Actual,BRL,FC NextGen,Multisector,NextGen Services,Gross revenue,2025-10,2025,129919.46999999999
Actual,BRL,FC NextGen,Multisector,NextGen Services,Gross revenue,2025-11,2025,123762.91
Actual,BRL,FC NextGen,Multisector,NextGen Services,Gross revenue,2025-12,2025,129010.62
Actual,BRL,FC NextGen,Multisector,NextGen Services,Payroll costs,2025-06,2025,-32343.03791757954
Actual,BRL,FC NextGen,Multisector,NextGen Services,Payroll costs,2025-07,2025,-66666.75
Actual,BRL,FC NextGen,Multisector,NextGen Services,Payroll costs,2025-08,2025,-79008.25
Actual,BRL,FC NextGen,Multisector,NextGen Services,Payroll costs,2025-09,2025,-107375.87
Actual,BRL,FC NextGen,Multisector,NextGen Services,Payroll costs,2025-10,2025,-58659.55059121513
Actual,BRL,FC NextGen,Multisector,NextGen Services,Payroll costs,2025-11,2025,-53427.619999999995
Actual,BRL,FC NextGen,Multisector,NextGen Services,Payroll costs,2025-12,2025,-84817.77
Actual,BRL,FC NextGen,Multisector,NextGen Services,,2025-07,2025,0.0
Actual,BRL,FC NextGen,Multisector,NextGen Services,,2025-08,2025,0.0
Actual,BRL,FC NextGen,Multisector,NextGen Services,,2025-09,2025,0.0
Actual,BRL,FC NextGen,Multisector,NextGen Services,,2025-10,2025,0.0
Actual,BRL,FC NextGen,Multisector,NextGen Services,,2025-11,2025,0.0
Actual,BRL,FC NextGen,Multisector,NextGen Services,,2025-12,2025,0.0
Actual,BRL,FC NextGen,Multisector,Others,Payroll costs,2025-09,2025,-4827.6
Actual,BRL,FC NextGen,Multisector,,Payroll costs,2025-09,2025,6949.54
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Deductions and taxes,2024-12,2024,-140.59
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Deductions and taxes,2025-01,2025,0.0
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Deductions and taxes,2025-02,2025,0.0
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Deductions and taxes,2025-05,2025,0.0
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Payroll expenses,2024-12,2024,-12.38
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Payroll expenses,2025-01,2025,-12.48
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Payroll expenses,2025-02,2025,-5.83
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Payroll expenses,2025-05,2025,-5.72
Actual,BRL,FC NextGen,Others,Market Place (Omnik),Payroll expenses,2025-06,2025,-2812.25
Actual,BRL,FC NextGen,Others,NextGen Services,Deductions and taxes,2025-06,2025,0.0
Actual,BRL,FC NextGen,Others,NextGen Services,General and administrative expenses,2025-08,2025,-228.97
Actual,BRL,FC NextGen,Others,NextGen Services,General and administrative expenses,2025-09,2025,-165.03
Actual,BRL,FC NextGen,Others,NextGen Services,General and administrative expenses,2025-10,2025,-56.900000000000006
Actual,BRL,FC NextGen,Others,NextGen Services,General and administrative expenses,2025-11,2025,-123.3
Actual,BRL,FC NextGen,Others,NextGen Services,General and administrative expenses,2025-12,2025,-122.7
Actual,BRL,FC NextGen,Others,NextGen Services,Gross revenue,2025-06,2025,0.0
Actual,BRL,FC NextGen,Others,NextGen Services,Payroll costs,2025-07,2025,-109331.15
Actual,BRL,FC NextGen,Others,NextGen Services,Payroll costs,2025-08,2025,-16797.99
Actual,BRL,FC NextGen,Others,NextGen Services,Payroll costs,2025-09,2025,-16607.66
Actual,BRL,FC NextGen,Others,NextGen Services,,2025-06,2025,0.0
Actual,BRL,FC NextGen,Others,Operational Efficiency,Payroll expenses,2025-10,2025,-2883.74
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2024-10,2024,-1400.3600000000001
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2024-11,2024,-1400.3600000000001
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2024-12,2024,-1400.0
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-01,2025,-1320.3600000000001
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-02,2025,-1400.36
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-03,2025,-710.51
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-04,2025,-710.51
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-05,2025,-1116.62
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-06,2025,-726.11
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-07,2025,-642.21
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-08,2025,-642.21
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-09,2025,-251.7
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-10,2025,-1108.48
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-11,2025,-1586.19
Actual,BRL,FC NextGen,Others,Others,Consulting expenses,2025-12,2025,529.32
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2024-09,2024,0.0
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2024-11,2024,-74657.55
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2024-12,2024,-34710.62
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2025-01,2025,5.4569682106375694e-12
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2025-02,2025,0.0
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2025-03,2025,0.0
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2025-04,2025,0.0
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2025-05,2025,0.0
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2025-06,2025,4.46
Actual,BRL,FC NextGen,Others,Others,Deductions and taxes,2025-09,2025,1618.0
Actual,BRL,FC NextGen,Others,Others,Financial Income,2024-08,2024,0.13
Actual,BRL,FC NextGen,Others,Others,Financial Income,2024-09,2024,-0.09999999999999999
Actual,BRL,FC NextGen,Others,Others,Financial Income,2024-10,2024,9.04
Actual,BRL,FC NextGen,Others,Others,Financial Income,2024-11,2024,93.32
Actual,BRL,FC NextGen,Others,Others,Financial Income,2024-12,2024,6169.799999999999
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-01,2025,1409.5700000000004
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-02,2025,2901.1200000000003
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-03,2025,1868.6100000000001
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-04,2025,3405.4300000000003
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-05,2025,2355.3700000000003
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-06,2025,2129.46
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-07,2025,2518.29
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-08,2025,4405.6900000000005
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-09,2025,7406.719999999999
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-10,2025,5888.43
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-11,2025,8029.030000000001
Actual,BRL,FC NextGen,Others,Others,Financial Income,2025-12,2025,10298.310000000001
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2024-07,2024,-118.0
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2024-08,2024,-73.45
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2024-09,2024,-193.44
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2024-10,2024,-1739.1099999999997
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2024-11,2024,-1672.3500000000001
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2024-12,2024,-2256.8499999999995
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-01,2025,-1708.6299999999994
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-02,2025,-1697.269999999999
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-03,2025,-1460.3799999999994
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-04,2025,-1547.8399999999995
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-05,2025,-1543.4899999999996
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-06,2025,-2791.87
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-07,2025,-10513.35
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-08,2025,-2234.09
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-09,2025,-3303.13
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-10,2025,-10966.34
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-11,2025,-1071.21
Actual,BRL,FC NextGen,Others,Others,Financial expenses,2025-12,2025,-797.87
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2024-07,2024,-249.9
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2024-11,2024,-2520.0
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2024-12,2024,915601.17
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-02,2025,2415.0
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-03,2025,2299.56
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-04,2025,-526.93
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-05,2025,-1053.0
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-06,2025,-738.49
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-07,2025,-1771.18
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-08,2025,-1315.3900000000003
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-09,2025,-1013.02
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-10,2025,-1035.96
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-11,2025,-3956.98
Actual,BRL,FC NextGen,Others,Others,General and administrative expenses,2025-12,2025,-3294.47
Actual,BRL,FC NextGen,Others,Others,Gross revenue,2024-09,2024,0.0
Actual,BRL,FC NextGen,Others,Others,Gross revenue,2024-10,2024,0.0
Actual,BRL,FC NextGen,Others,Others,Gross revenue,2024-11,2024,136609.0
Actual,BRL,FC NextGen,Others,Others,Gross revenue,2024-12,2024,-110000.0
Actual,BRL,FC NextGen,Others,Others,Gross revenue,2025-01,2025,0.0
Actual,BRL,FC NextGen,Others,Others,Gross revenue,2025-02,2025,2.8421709430404007e-13
Actual,BRL,FC NextGen,Others,Others,Gross revenue,2025-06,2025,-0.09
Actual,BRL,FC NextGen,Others,Others,Gross revenue,2025-11,2025,0.0
Actual,BRL,FC NextGen,Others,Others,Marketing and selling expenses,2025-10,2025,5.684341886080802e-14
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2024-10,2024,921971.0
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2024-12,2024,0.0
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-01,2025,2302472.05
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-02,2025,85271.68
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-03,2025,2265647.36
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-04,2025,1103341.68
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-05,2025,994317.68
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-06,2025,884728.0
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-07,2025,950029.0
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-08,2025,780888.0
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-10,2025,25000.0
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-11,2025,0.0
Actual,BRL,FC NextGen,Others,Others,Other operating income (expenses) net,2025-12,2025,231880.68
Actual,BRL,FC NextGen,Others,Others,Payroll costs,2025-07,2025,-2833.37
Actual,BRL,FC NextGen,Others,Others,Payroll costs,2025-11,2025,-29031.090150987224
Actual,BRL,FC NextGen,Others,Others,Payroll costs,2025-12,2025,-4741.389999999999
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2024-12,2024,-600.4300000000001
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-01,2025,-524.16
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-02,2025,-606.01
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-03,2025,-590.3
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-04,2025,-593.6
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-05,2025,-588.78
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-06,2025,-1162415.7820128636
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-07,2025,-1090126.6296969696
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-08,2025,-1111528.57
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-09,2025,-1217660.6420174162
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-10,2025,-638348.3194087849
Actual,BRL,FC NextGen,Others,Others,Payroll expenses,2025-11,2025,-593891.43
Actual,BRL,FC NextGen,Others,Others,,2025-03,2025,-5766.9400000000005
Actual,BRL,FC NextGen,Others,Others,,2025-04,2025,-914.4
Actual,BRL,FC NextGen,Others,Others,,2025-05,2025,-2205.94
Actual,BRL,FC NextGen,Others,Others,,2025-06,2025,-2033952.52
Actual,BRL,FC NextGen,Others,Others,,2025-07,2025,2.98
Actual,BRL,FC NextGen,Others,Others,,2025-08,2025,0.009999999999976694
Actual,BRL,FC NextGen,Others,Others,,2025-09,2025,0.89
Actual,BRL,FC NextGen,Others,Others,,2025-10,2025,0.0
Actual,BRL,FC NextGen,Others,Others,,2025-11,2025,-0.02
Actual,BRL,FC NextGen,Others,Others,,2025-12,2025,0.01
Actual,BRL,FC NextGen,,Others,Payroll costs,2025-08,2025,3069.18
Actual,BRL,FC NextGen,,,Payroll costs,2025-11,2025,-13269.92
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-01,2024,-129552.142939176
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-02,2024,-112706.3020902
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-03,2024,-89609.30776692
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-04,2024,-77580.55163343145
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-05,2024,-353605.09984153125
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-06,2024,-391581.071646885
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-07,2024,-246135.46431387638
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-08,2024,-165210.2486163
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-09,2024,-266622.00180474005
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-10,2024,-245044.80069622514
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-11,2024,-309319.3861655368
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2024-12,2024,-526129.5151992417
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2025-01,2025,-108679.56820694414
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2025-02,2025,-15295.0944222
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2025-03,2025,-19804.692780105957
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2025-04,2025,-16048.201640399999
Actual,BRL,FC UK,Others,FC UK,Consulting expenses,2025-05,2025,-17658.0950819191
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-01,2024,-23836.16939812
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-02,2024,-30184.634205309994
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-03,2024,-33804.948458599996
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-04,2024,-9145.992797197816
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-05,2024,-8796.95947340625
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-06,2024,-5727.63675273
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-07,2024,-29781.98008289679
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-08,2024,-14800.035675
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-09,2024,-16156.54960008418
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-10,2024,-11990.136697004178
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-11,2024,-7444.660498394737
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2024-12,2024,-21978.149347756804
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2025-01,2025,-2247.73862915434
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2025-02,2025,-12391.915569839999
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2025-03,2025,-29747.46677050985
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2025-04,2025,-31102.47369962
Actual,BRL,FC UK,Others,FC UK,General and administrative expenses,2025-05,2025,-2921.79934639312
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-01,2024,795926.9100000001
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-02,2024,776631.2189999999
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-03,2024,887501.305
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-04,2024,949229.8319983105
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-05,2024,994201.879453125
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-06,2024,926829.710814
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-07,2024,875213.7126118426
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-08,2024,633634.85988
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-09,2024,623432.3794082999
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-10,2024,710333.18920476
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-11,2024,729935.5094473684
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2024-12,2024,768063.55254296
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2025-01,2025,822767.82217176
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2025-02,2025,818258.5449720001
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2025-03,2025,849504.3708523297
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2025-04,2025,765354.1631361999
Actual,BRL,FC UK,Others,FC UK,Gross revenue,2025-05,2025,737740.0879035001
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-01,2024,-9148.7896702
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-02,2024,-45150.7941794
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-03,2024,-34746.2223672
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-04,2024,-34666.502725800005
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-05,2024,-25814.625
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-06,2024,-54798.70421529999
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-07,2024,-37709.6412206568
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-09,2024,-3194.3403945628
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-10,2024,-6959.27010109364
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-11,2024,-12913.804742868422
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2024-12,2024,-3359.6999134469
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2025-01,2025,-10236.48400446577
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2025-03,2025,-22298.731578
Actual,BRL,FC UK,Others,FC UK,Marketing and selling expenses,2025-05,2025,-2435.641132534
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-01,2024,-9569.082776627998
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-02,2024,-6345.4343472
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-03,2024,-8785.6770578
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-04,2024,-12032.691738343363
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-05,2024,-77405.44347703125
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-06,2024,-42913.519124704995
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-07,2024,-20954.1971039395
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-08,2024,-27192.3137919
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-09,2024,-36747.75809389083
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-10,2024,-29062.09708063973
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-11,2024,-38541.59521649211
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2024-12,2024,-25441.434548428435
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2025-01,2025,-3404.2539193220196
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2025-02,2025,-20251.2472434
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2025-03,2025,-19750.28387505564
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2025-04,2025,-24805.2816011
Actual,BRL,FC UK,Others,FC UK,Occupancy expenses,2025-05,2025,-25222.83723176111
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-01,2024,-14982.1536
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-02,2024,-25072.84
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-03,2024,-25334.56
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-04,2024,-25678.890908
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-05,2024,-12907.3125
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-06,2024,-13703.89
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-07,2024,-14258.67826
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-08,2024,-21561.3
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-09,2024,-21967.314285
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-10,2024,-22005.365217
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-11,2024,-22229.28157894737
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2024-12,2024,-23125.157142
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2025-01,2025,-43813.79945441893
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2025-02,2025,-24666.4737
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2025-03,2025,-24604.86639779676
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2025-04,2025,-25881.0134
Actual,BRL,FC UK,Others,FC UK,Other operating income (expenses) net,2025-05,2025,-30057.5848798411
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-01,2024,-298517.3779011616
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-02,2024,-271269.476487503
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-03,2024,-326140.159518532
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-04,2024,-362024.3647458316
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-05,2024,-349789.21166085
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-06,2024,-374825.10745203396
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-07,2024,-270044.20000126876
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-08,2024,-216671.15098332
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-09,2024,-126291.1925836421
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-10,2024,-127447.88691755978
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-11,2024,-129612.14465448739
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2024-12,2024,-126133.44394585052
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2025-01,2025,-49406.30047562329
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2025-02,2025,-48058.4647017
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2025-03,2025,-49382.84528174406
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2025-04,2025,-127931.59487639999
Actual,BRL,FC UK,Others,FC UK,Payroll costs,2025-05,2025,-125197.3347511527
Actual,BRL,FC UK,Others,FC UK,Payroll expenses,2024-01,2024,-123500.00023866279
Actual,BRL,FC UK,Others,FC UK,Payroll expenses,2024-02,2024,-124130.00010695698
Actual,BRL,FC UK,Others,FC UK,Payroll expenses,2024-03,2024,-65340.000145064
