periodo,fonte,empresa,vertical,agrupador,valor,profit_center,tipo_financeiro,moeda,stream,ano
2025-05,Nexus,SGA,Multisector,Payroll costs,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Multisector,Third-party costs,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Commission expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Consulting expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Deductions and taxes,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Depreciation and amortization expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Financial Income,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Financial expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,General and administrative expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Gross revenue,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Income tax expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Licenses and infrastructure costs,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Occupancy expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Payroll costs,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Payroll expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Third-party costs,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Third-party expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Others,Travel expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Commission expenses,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Consulting expenses,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,General and administrative expenses,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Gross revenue,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Licenses and infrastructure costs,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Marketing and selling expenses,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Occupancy expenses,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Payroll costs,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Payroll expenses,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Tax expenses,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,,Travel expenses,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Construction,Gross revenue,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Construction,Payroll costs,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Construction,Gross revenue,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Construction,Payroll costs,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Construction,Gross revenue,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,,Construction,Payroll costs,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,,Construction,Gross revenue,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Construction,Payroll costs,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Construction,Gross revenue,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Construction,Payroll costs,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Finance & Insurance,Gross revenue,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Finance & Insurance,Payroll costs,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Finance & Insurance,Gross revenue,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Finance & Insurance,Payroll costs,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Finance & Insurance,Gross revenue,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,,Finance & Insurance,Payroll costs,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,,Finance & Insurance,Gross revenue,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Finance & Insurance,Payroll costs,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Finance & Insurance,Gross revenue,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Finance & Insurance,Payroll costs,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Health,Gross revenue,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Health,Payroll costs,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Health,Gross revenue,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Health,Payroll costs,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Health,Gross revenue,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,,Health,Payroll costs,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,,Health,Gross revenue,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Health,Payroll costs,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Health,Gross revenue,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Health,Payroll costs,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Logistics,Gross revenue,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Logistics,Payroll costs,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Logistics,Gross revenue,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Logistics,Payroll costs,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Logistics,Gross revenue,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Logistics,Payroll costs,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Multisector,Gross revenue,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Multisector,Payroll costs,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Multisector,Gross revenue,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Multisector,Payroll costs,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Multisector,Gross revenue,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,,Multisector,Payroll costs,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,,Multisector,Gross revenue,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Multisector,Payroll costs,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Multisector,Gross revenue,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Multisector,Payroll costs,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Retail,Gross revenue,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Retail,Payroll costs,0.0,,Budget,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,,Retail,Gross revenue,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Retail,Payroll costs,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-05,Nexus,,Retail,Gross revenue,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,,Retail,Payroll costs,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,,Retail,Gross revenue,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Retail,Payroll costs,0.0,,Budget,BRL,NextGen Services,2025
2025-05,Nexus,,Retail,Gross revenue,0.0,,Budget,BRL,Operational Efficiency,2025
2025-05,Nexus,,Retail,Payroll costs,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,Distrito,Others,Consulting expenses,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,Deductions and taxes,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,General and administrative expenses,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,Gross revenue,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,Marketing and selling expenses,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,Other costs,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,Payroll costs,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,Payroll expenses,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,Tax expenses,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Distrito,Others,Third-party costs,0.0,,Actual,BRL,Innovation (Distrito),2025
2025-06,Nexus,Dojo,Health,Deductions and taxes,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Health,Gross revenue,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Multisector,Gross revenue,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Multisector,Third-party costs,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Commission expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Consulting expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Deductions and taxes,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Financial Income,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Financial expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,General and administrative expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Gross revenue,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Marketing and selling expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Payroll costs,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Payroll expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Tax expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Third-party costs,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Third-party expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Travel expenses,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,Others,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,Dojo,Others,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,Dojo,Others,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,Dojo,Others,Third-party costs,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,Dojo,Others,,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,Dojo,Others,Depreciation,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,Dojo,Others,Third-party costs,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,Dojo,Others,,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,Dojo,,Commission expenses,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,,Consulting expenses,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,,General and administrative expenses,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,,Gross revenue,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,,Marketing and selling expenses,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,,Payroll expenses,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,,Third-party costs,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-06,Nexus,Dojo,,Third-party expenses,0.0,,Budget,BRL,Data & AI (Dojo),2025
2025-06,Nexus,FC Europe,,General and administrative expenses,0.0,,Actual,BRL,,2025
2025-06,Nexus,FC Europe,,Gross revenue,0.0,,Actual,BRL,,2025
2025-06,Nexus,FC Europe,,Marketing and selling expenses,0.0,,Actual,BRL,,2025
2025-06,Nexus,FC Europe,,Payroll expenses,0.0,,Actual,BRL,,2025
2025-06,Nexus,FC Europe,,Third-party costs,0.0,,Actual,BRL,,2025
2025-06,Nexus,FC Europe,,Third-party expenses,0.0,,Actual,BRL,,2025
2025-06,Nexus,FC Europe,,Travel expenses,0.0,,Actual,BRL,,2025
2025-06,Nexus,FC Europe,,General and administrative expenses,0.0,,Actual,EUR,,2025
2025-06,Nexus,FC Europe,,Gross revenue,0.0,,Actual,EUR,,2025
2025-06,Nexus,FC Europe,,Marketing and selling expenses,0.0,,Actual,EUR,,2025
2025-06,Nexus,FC Europe,,Payroll expenses,0.0,,Actual,EUR,,2025
2025-06,Nexus,FC Europe,,Third-party costs,0.0,,Actual,EUR,,2025
2025-06,Nexus,FC Europe,,Third-party expenses,0.0,,Actual,EUR,,2025
2025-06,Nexus,FC Europe,,Travel expenses,0.0,,Actual,EUR,,2025
2025-06,Nexus,FC Europe,,Consulting expenses,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,General and administrative expenses,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Gross revenue,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Marketing and selling expenses,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Occupancy expenses,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Other operating income (expenses) net,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Payroll costs,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Payroll expenses,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Tax expenses,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Third-party expenses,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Travel expenses,0.0,,Budget,BRL,FC Europe,2025
2025-06,Nexus,FC Europe,,Consulting expenses,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,General and administrative expenses,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Gross revenue,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Marketing and selling expenses,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Occupancy expenses,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Other operating income (expenses) net,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Payroll costs,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Payroll expenses,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Tax expenses,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Third-party expenses,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Europe,,Travel expenses,0.0,,Budget,EUR,FC Europe,2025
2025-06,Nexus,FC Holding,Others,Amortization,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Holding,Others,Financial Income,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Holding,Others,Financial expenses,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Holding,Others,General and administrative expenses,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Hyper,Finance & Insurance,Deductions and taxes,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Finance & Insurance,Gross revenue,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Finance & Insurance,Payroll costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Health,Deductions and taxes,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Health,Gross revenue,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Health,Payroll costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Logistics,Gross revenue,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Logistics,Payroll costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Multisector,Deductions and taxes,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Multisector,Gross revenue,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC Hyper,Others,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC Hyper,Others,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC Hyper,Others,,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC Hyper,Others,Commission expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Consulting expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Deductions and taxes,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Financial Income,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Financial expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,General and administrative expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Gross revenue,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Other costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Payroll costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Payroll expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Third-party costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Third-party expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Travel expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Others,Amortization,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Hyper,Others,Financial Income,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Hyper,Others,Financial expenses,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Hyper,Others,Payroll expenses,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Hyper,Others,,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC Hyper,Retail,Gross revenue,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,Retail,Payroll costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,Commission expenses,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,General and administrative expenses,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,Gross revenue,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,Marketing and selling expenses,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,Other operating income (expenses) net,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,Payroll costs,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,Payroll expenses,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,Third-party expenses,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC Hyper,,Travel expenses,0.0,,Budget,BRL,Operational Efficiency,2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Gross revenue,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Payroll costs,0.0,,Actual,BRL,Data & AI (Dojo),2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Gross revenue,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Payroll costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Deductions and taxes,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Gross revenue,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC NextGen,Finance & Insurance,Payroll expenses,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC NextGen,Health,Third-party costs,0.0,,Actual,BRL,Others,2025
2025-06,Nexus,FC NextGen,Multisector,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Multisector,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Multisector,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Others,Payroll expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-06,Nexus,FC NextGen,Others,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Others,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Others,,0.0,,Actual,BRL,NextGen Services,2025
2025-06,Nexus,FC NextGen,Others,Consulting expenses,0.0,,Actual,BRL,Others,2025
