[Tipo],[Moeda],[Empresa],[Vertical],[Stream],Agrupador,Periodo,Ano,[Valor]
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,General and administrative expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Gross revenue,2025-10,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Licenses and infrastructure costs,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Licenses and infrastructure costs,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Licenses and infrastructure costs,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Licenses and infrastructure costs,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Licenses and infrastructure costs,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Licenses and infrastructure costs,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Marketing and selling expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Marketing and selling expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Marketing and selling expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Marketing and selling expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Marketing and selling expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Marketing and selling expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Marketing and selling expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Marketing and selling expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Non-operating income (expenses) net,2025-10,2025,-11726.1
Actual,BRL,FCamara,Others,Operational Efficiency,Occupancy expenses,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Occupancy expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Occupancy expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Other operating income (expenses) net,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll costs,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll costs,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll costs,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll costs,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll costs,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll costs,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll costs,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll costs,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Payroll expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Tax expenses,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party costs,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party costs,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party costs,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party costs,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party costs,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Third-party expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Travel expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Travel expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Travel expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Travel expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Travel expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Travel expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,Travel expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Operational Efficiency,,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,Amortization,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Amortization,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Others,Amortization,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,Amortization,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Others,Amortization,2025-10,2025,-823149.95
Actual,BRL,FCamara,Others,Others,Amortization,2025-11,2025,-1315149.34
Actual,BRL,FCamara,Others,Others,Amortization,2025-12,2025,-171813.69
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-10,2025,-200000.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-11,2025,-200000.0
Actual,BRL,FCamara,Others,Others,Commission expenses,2025-12,2025,-200000.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-10,2025,-476109.96
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-11,2025,-2090659.0
Actual,BRL,FCamara,Others,Others,Consulting expenses,2025-12,2025,-1440693.44
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-10,2025,-123516.8
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-11,2025,-72972.34
Actual,BRL,FCamara,Others,Others,Deductions and taxes,2025-12,2025,-226769.64
Actual,BRL,FCamara,Others,Others,Depreciation,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation,2025-10,2025,-168456.52
Actual,BRL,FCamara,Others,Others,Depreciation,2025-11,2025,-167912.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization costs,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Depreciation and amortization expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Equity equivalence,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial Income,2025-10,2025,74345.39
Actual,BRL,FCamara,Others,Others,Financial Income,2025-11,2025,62500.14
Actual,BRL,FCamara,Others,Others,Financial Income,2025-12,2025,30470.64
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-10,2025,-637285.2100000001
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-11,2025,-613271.0299999999
Actual,BRL,FCamara,Others,Others,Financial expenses,2025-12,2025,-774878.2899999999
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-08,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-09,2025,0.0
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-10,2025,-1136838.64
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-11,2025,-785884.46
Actual,BRL,FCamara,Others,Others,General and administrative expenses,2025-12,2025,-861136.63
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-01,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-02,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-03,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-04,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-05,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-06,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-07,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-08,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-09,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-10,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-11,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2024-12,2024,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2025-01,2025,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2025-02,2025,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2025-03,2025,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2025-04,2025,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2025-05,2025,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2025-06,2025,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2025-07,2025,0.0
Actual,BRL,FCamara,Others,Others,Gross revenue,2025-08,2025,0.0
